"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/18/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,343 Crashes containing 2,733 Units and 3,018 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2014 or 2015 or 2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024"
"City Is Equal To DALLAS"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","Active School Zone Flag","Agency","At Intersection Flag","Case ID","City","Construction Zone Flag","Construction Zone Workers Present Flag","Contributing Factors","Crash Date","Crash Death Count","Crash Month","Crash Non-Suspected Serious Injury Count","Crash Not Injured Count","Crash Number","Crash Possible Injury Count","Crash Severity","Crash Suspected Serious Injury Count","Crash Time","Crash Total Injury Count","Crash Unknown Injury Count","Crash Year","Day of Week","Hour of Day","How Notified","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Light Condition","Located Flag","Longitude","Manner of Collision","Object Struck","Property Damages","Reported Street Description","Road Base Type","Roadway Type","Street Name","Street Number","Surface Condition","Surface Type","Weather Condition"
"17246783","NO","DALLAS POLICE DEPARTMENT","true","164447-2019","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2019-08-14","1","8","0","1","2019406726","0","K - FATAL INJURY","0","1000","0","0","2019","WEDNESDAY","10:00 - 10:59","No Data","IH0035E","NO DATA","INTERSECTION","32.85833392","1 - DAYLIGHT","No Data","-96.87644282","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SL0012","NO DATA","1 - DRY","No Data","2 - CLOUDY"
"17246805","NO","DALLAS POLICE DEPARTMENT","false","167088-2019","DALLAS","No","No","TURNED WHEN UNSAFE;OTHER (EXPLAIN IN NARRATIVE)","2019-08-17","0","8","0","1","2019406748","1","C - POSSIBLE INJURY","0","1915","1","0","2019","SATURDAY","19:00 - 19:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.77981076","1 - DAYLIGHT","No Data","-96.88194655","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","TORONTO ST","3765","1 - DRY","No Data","1 - CLEAR"
"17269235","NO","DALLAS POLICE DEPARTMENT","true","168598-2019","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2019-08-19","0","8","1","0","2019428958","0","B - SUSPECTED MINOR INJURY","0","2151","1","1","2019","MONDAY","21:00 - 21:59","No Data","COLUMBIA AVE","NO DATA","INTERSECTION RELATED","32.79521425","3 - DARK, LIGHTED","No Data","-96.76369258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FITZHUGH AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17250625","NO","DALLAS POLICE DEPARTMENT","true","170109-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-08-21","0","8","0","1","2019410606","0","A - SUSPECTED SERIOUS INJURY","1","2125","1","0","2019","WEDNESDAY","21:00 - 21:59","No Data","DALLAS PKWY","NO DATA","INTERSECTION","32.99745421","3 - DARK, LIGHTED","No Data","-96.82953255","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FRANKFORD RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17250312","NO","DALLAS POLICE DEPARTMENT","false","170884-2019","DALLAS","No","No","FAILED TO DRIVE IN SINGLE LANE;OTHER (EXPLAIN IN NARRATIVE)","2019-08-22","0","8","0","1","2019410293","1","C - POSSIBLE INJURY","0","2233","1","0","2019","THURSDAY","22:00 - 22:59","No Data","N/A","NO DATA","NON INTERSECTION","32.73401426","3 - DARK, LIGHTED","No Data","-96.64941025","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LAKE JUNE RD","10109","1 - DRY","No Data","1 - CLEAR"
"17251144","NO","DALLAS POLICE DEPARTMENT","false","170439-2019","DALLAS","No","No","FAILED TO CONTROL SPEED","2019-08-22","0","8","1","0","2019411030","0","B - SUSPECTED MINOR INJURY","0","1010","1","1","2019","THURSDAY","10:00 - 10:59","No Data","N/A","NO DATA","NON INTERSECTION","32.84665581","1 - DAYLIGHT","No Data","-96.87618527","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","HARRY HINES BLVD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17251394","NO","DALLAS POLICE DEPARTMENT","false","173238-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;WRONG SIDE - NOT PASSING","2019-08-26","0","8","1","1","2019411279","0","B - SUSPECTED MINOR INJURY","0","0807","1","0","2019","MONDAY","08:00 - 08:59","No Data","MARSH LN","NO DATA","INTERSECTION RELATED","32.87850424","1 - DAYLIGHT","No Data","-96.85627602","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SEGUIN DR","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17253443","NO","DALLAS POLICE DEPARTMENT","true","173316-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-08-26","0","8","0","1","2019413338","1","C - POSSIBLE INJURY","0","0951","1","0","2019","MONDAY","09:00 - 09:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.99006614","1 - DAYLIGHT","No Data","-96.80176524","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SH0289","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17262207","NO","DALLAS POLICE DEPARTMENT","true","174929-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-08-28","0","8","0","1","2019422040","1","C - POSSIBLE INJURY","0","1436","1","0","2019","WEDNESDAY","14:00 - 14:59","No Data","N HAMPTON RD","NO DATA","INTERSECTION","32.78951426","1 - DAYLIGHT","No Data","-96.85654255","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LEATH ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17260548","NO","DALLAS POLICE DEPARTMENT","false","176290-2019","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2019-08-30","0","8","1","1","2019420323","0","B - SUSPECTED MINOR INJURY","0","1229","1","0","2019","FRIDAY","12:00 - 12:59","No Data","ESPERANZA RD","NO DATA","INTERSECTION RELATED","32.93426462","1 - DAYLIGHT","No Data","-96.76118889","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ROLLING HILLS LN","14098","1 - DRY","No Data","1 - CLEAR"
"17275618","NO","DALLAS POLICE DEPARTMENT","false","180668-2019","DALLAS","No","No","CHANGED LANE WHEN UNSAFE","2019-09-04","0","9","0","0","2019435432","1","C - POSSIBLE INJURY","0","0830","1","1","2019","WEDNESDAY","08:00 - 08:59","No Data","N/A","NO DATA","NON INTERSECTION","32.80552504","1 - DAYLIGHT","No Data","-96.82981043","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MARKET CENTER BLVD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17283326","NO","DALLAS POLICE DEPARTMENT","true","181935-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2019-09-06","0","9","1","1","2019443008","0","B - SUSPECTED MINOR INJURY","0","2152","1","0","2019","FRIDAY","21:00 - 21:59","No Data","DEER MEADOW LN","NO DATA","INTERSECTION","32.99136422","3 - DARK, LIGHTED","No Data","-96.85503254","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MARSH LN","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17288021","NO","DALLAS POLICE DEPARTMENT","false","183161-2019","DALLAS","No","No","FAILED TO CONTROL SPEED","2019-09-08","0","9","0","0","2019447780","1","C - POSSIBLE INJURY","0","2018","1","1","2019","SUNDAY","20:00 - 20:59","No Data","N/A","NO DATA","NON INTERSECTION","32.83828675","1 - DAYLIGHT","No Data","-96.83003946","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SAVAGE ST","3812","1 - DRY","No Data","1 - CLEAR"
"17282431","NO","DALLAS COUNTY SHERIFF'S OFFICE","true","19-087302","DALLAS","Yes","No","FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","2019-09-09","0","9","0","1","2019442147","0","A - SUSPECTED SERIOUS INJURY","1","2300","1","0","2019","MONDAY","23:00 - 23:59","No Data","SS0366","NO DATA","INTERSECTION","32.78407736","2 - DARK, NOT LIGHTED","No Data","-96.81193657","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","IH0035E","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17286909","YES","DALLAS POLICE DEPARTMENT","true","183520-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-09-09","0","9","1","1","2019446669","0","B - SUSPECTED MINOR INJURY","0","0812","1","0","2019","MONDAY","08:00 - 08:59","No Data","S MONTREAL AVE","NO DATA","INTERSECTION","32.74526426","1 - DAYLIGHT","No Data","-96.85405256","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W 10TH ST","2198","1 - DRY","No Data","1 - CLEAR"
"17286337","NO","DALLAS POLICE DEPARTMENT","true","185991-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2019-09-12","0","9","1","1","2019446060","0","B - SUSPECTED MINOR INJURY","0","1843","1","0","2019","THURSDAY","18:00 - 18:59","No Data","WHITAKER AVE","NO DATA","INTERSECTION","32.72772427","1 - DAYLIGHT","No Data","-96.80774257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","STELLA AVE","1098","1 - DRY","No Data","1 - CLEAR"
"17300514","NO","DALLAS POLICE DEPARTMENT","false","186074-2019","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2019-09-12","0","9","0","1","2019460278","0","N - NOT INJURED","0","1510","0","1","2019","THURSDAY","15:00 - 15:59","No Data","MAPLE AVE","NO DATA","INTERSECTION RELATED","32.8109302","1 - DAYLIGHT","No Data","-96.82199581","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ARROYO AVE","2500","1 - DRY","No Data","1 - CLEAR"
"17336020","NO","DALLAS POLICE DEPARTMENT","true","186591-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN;OTHER (EXPLAIN IN NARRATIVE)","2019-09-13","0","9","0","1","2019495688","0","N - NOT INJURED","0","1534","0","1","2019","FRIDAY","15:00 - 15:59","No Data","PEAVY RD","NO DATA","INTERSECTION RELATED","32.80694425","1 - DAYLIGHT","No Data","-96.6855326","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","JOHN WEST RD","1800","1 - DRY","No Data","1 - CLEAR"
"17309353","NO","DALLAS POLICE DEPARTMENT","false","187162-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2019-09-14","0","9","0","0","2019469008","1","A - SUSPECTED SERIOUS INJURY","1","1138","2","0","2019","SATURDAY","11:00 - 11:59","No Data","N/A","NO DATA","NON INTERSECTION","33.00191595","1 - DAYLIGHT","No Data","-96.80636752","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CAMPBELL RD","18680","1 - DRY","No Data","1 - CLEAR"
"17316157","NO","DALLAS POLICE DEPARTMENT","true","187347-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2019-09-14","0","9","0","2","2019475835","0","N - NOT INJURED","0","1750","0","0","2019","SATURDAY","17:00 - 17:59","No Data","DEERE ST","NO DATA","INTERSECTION","32.80854425","1 - DAYLIGHT","No Data","-96.78258257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","KIRBY ST","2300","1 - DRY","No Data","1 - CLEAR"
"17313805","NO","DALLAS POLICE DEPARTMENT","false","193504-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2019-09-23","0","9","0","1","2019473535","1","C - POSSIBLE INJURY","0","0940","1","0","2019","MONDAY","09:00 - 09:59","No Data","N CARROLL AVE","NO DATA","INTERSECTION","32.79669599","1 - DAYLIGHT","No Data","-96.77349888","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GASTON AVE","4500","1 - DRY","No Data","1 - CLEAR"
"17319519","NO","DALLAS POLICE DEPARTMENT","true","197969-2019","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT; DRIVER INATTENTION; HAD BEEN DRINKING","2019-09-28","0","9","0","0","2019479164","0","A - SUSPECTED SERIOUS INJURY","1","2219","1","1","2019","SATURDAY","22:00 - 22:59","No Data","ELSIE FAYE HEGGINS ST","NO DATA","INTERSECTION","32.75610426","3 - DARK, LIGHTED","No Data","-96.75306258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S MALCOLM X BLVD","4698","1 - DRY","No Data","1 - CLEAR"
"17323017","NO","DALLAS POLICE DEPARTMENT","false","198618-2019","DALLAS","No","No","OVERTAKE AND PASS INSUFFICIENT CLEARANCE","2019-09-29","0","9","1","0","2019482688","0","B - SUSPECTED MINOR INJURY","0","1930","1","1","2019","SUNDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.7173589","1 - DAYLIGHT","No Data","-96.75164511","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LINFIELD RD","4498","1 - DRY","No Data","1 - CLEAR"
"17320304","YES","DALLAS POLICE DEPARTMENT","true","198880-2019","DALLAS","No","No","NONE","2019-09-30","0","9","0","1","2019479949","1","C - POSSIBLE INJURY","0","0702","1","0","2019","MONDAY","07:00 - 07:59","No Data","SKILLMAN ST","NO DATA","INTERSECTION","32.80893425","5 - DAWN","No Data","-96.75870258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GASTON AVE","5798","1 - DRY","No Data","2 - CLOUDY"
"17334612","NO","DALLAS POLICE DEPARTMENT","false","200930-2019","DALLAS","No","No","TURNED WHEN UNSAFE;OTHER (EXPLAIN IN NARRATIVE)","2019-10-02","0","10","1","2","2019494289","0","B - SUSPECTED MINOR INJURY","0","2354","1","0","2019","WEDNESDAY","23:00 - 23:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.95874411","2 - DARK, NOT LIGHTED","No Data","-96.8182843","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MONTFORT DR","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17342536","NO","DALLAS POLICE DEPARTMENT","false","206001-2019","DALLAS","No","No","FAILED TO STOP AT PROPER PLACE","2019-10-09","0","10","0","0","2019502194","1","A - SUSPECTED SERIOUS INJURY","1","1925","2","0","2019","WEDNESDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.90721012","2 - DARK, NOT LIGHTED","No Data","-96.72901469","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","IH0635","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17360369","NO","DALLAS POLICE DEPARTMENT","false","206715-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;OTHER (EXPLAIN IN NARRATIVE)","2019-10-10","0","10","0","1","2019520024","0","A - SUSPECTED SERIOUS INJURY","1","1750","1","0","2019","THURSDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.7832768","1 - DAYLIGHT","No Data","-96.7941345","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PACIFIC AVE","2059","1 - DRY","No Data","1 - CLEAR"
"17362085","NO","DALLAS POLICE DEPARTMENT","false","207379-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2019-10-11","0","10","0","2","2019521738","0","N - NOT INJURED","0","1826","0","0","2019","FRIDAY","18:00 - 18:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.86364425","1 - DAYLIGHT","No Data","-96.87306256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","BICYCLE #43","No Data","No Data","No Data","BROCKBANK DR","9500","1 - DRY","No Data","1 - CLEAR"
"17367758","NO","DALLAS POLICE DEPARTMENT","false","207493-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-10-11","0","10","1","1","2019527403","0","B - SUSPECTED MINOR INJURY","0","2130","1","0","2019","FRIDAY","21:00 - 21:59","No Data","N/A","NO DATA","NON INTERSECTION","32.99692009","3 - DARK, LIGHTED","No Data","-96.84393255","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MIDWAY RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17347585","NO","DALLAS POLICE DEPARTMENT","false","207948-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-10-12","0","10","1","1","2019507239","0","B - SUSPECTED MINOR INJURY","0","1536","1","0","2019","SATURDAY","15:00 - 15:59","No Data","N/A","NO DATA","NON INTERSECTION","32.71681816","1 - DAYLIGHT","No Data","-96.78182348","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","E ILLINOIS AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17362370","NO","DALLAS POLICE DEPARTMENT","true","209020-2019","DALLAS","No","No","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;OTHER (EXPLAIN IN NARRATIVE)","2019-10-14","0","10","1","2","2019522021","0","B - SUSPECTED MINOR INJURY","0","0638","1","0","2019","MONDAY","06:00 - 06:59","No Data","N MUNGER BLVD","NO DATA","INTERSECTION RELATED","32.79722425","3 - DARK, LIGHTED","No Data","-96.76122258","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","COLUMBIA AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17348096","NO","DALLAS POLICE DEPARTMENT","false","210989-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;OTHER (EXPLAIN IN NARRATIVE)","2019-10-16","0","10","0","1","2019507750","1","C - POSSIBLE INJURY","0","2155","1","0","2019","WEDNESDAY","21:00 - 21:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","3 - DARK, LIGHTED","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","PACIFIC AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17353738","NO","DALLAS POLICE DEPARTMENT","false","211295-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2019-10-17","0","10","1","1","2019513401","0","B - SUSPECTED MINOR INJURY","0","1142","1","0","2019","THURSDAY","11:00 - 11:59","No Data","BROOKRIVER DR","NO DATA","INTERSECTION RELATED","32.82064307","1 - DAYLIGHT","No Data","-96.86679006","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W MOCKINGBIRD LN","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17362461","NO","DALLAS POLICE DEPARTMENT","true","211641-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2019-10-17","0","10","1","1","2019522114","0","B - SUSPECTED MINOR INJURY","0","2042","1","0","2019","THURSDAY","20:00 - 20:59","No Data","S MUNGER BLVD","NO DATA","INTERSECTION","32.79154425","3 - DARK, LIGHTED","No Data","-96.75671258","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LINDSLEY AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17377515","NO","DALLAS POLICE DEPARTMENT","false","217940-2019","DALLAS","No","No","NONE","2019-10-27","0","10","0","1","2019537140","1","C - POSSIBLE INJURY","0","1430","1","0","2019","SUNDAY","14:00 - 14:59","No Data","N/A","NO DATA","NON INTERSECTION","32.78317792","1 - DAYLIGHT","No Data","-96.70649258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WINDING WOODS TRL","5705","1 - DRY","No Data","1 - CLEAR"
"17383987","NO","DALLAS POLICE DEPARTMENT","false","217894-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-10-27","0","10","1","1","2019543598","0","B - SUSPECTED MINOR INJURY","0","1326","1","0","2019","SUNDAY","13:00 - 13:59","No Data","MOUNTAIN CREEK PKWY","NO DATA","INTERSECTION RELATED","32.64203025","1 - DAYLIGHT","No Data","-96.95504748","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W WHEATLAND RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17378480","NO","DALLAS POLICE DEPARTMENT","true","219406-2019","DALLAS","No","No","DRIVER INATTENTION","2019-10-29","0","10","0","1","2019538107","1","C - POSSIBLE INJURY","0","1825","1","0","2019","TUESDAY","18:00 - 18:59","No Data","LAKE JUNE RD","NO DATA","INTERSECTION RELATED","32.73422426","1 - DAYLIGHT","No Data","-96.6915926","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CARBONA DR","1298","2 - WET","No Data","3 - RAIN"
"17403545","NO","DALLAS POLICE DEPARTMENT","true","227312-2019","DALLAS","No","No","NONE","2019-11-07","0","11","0","1","2019563150","0","N - NOT INJURED","0","0700","0","1","2019","THURSDAY","07:00 - 07:59","No Data","PACIFIC AVE","NO DATA","INTERSECTION RELATED","32.78366425","5 - DAWN","No Data","-96.79254257","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","N PEARL EXPY","300","2 - WET","No Data","3 - RAIN"
"17395580","NO","DALLAS POLICE DEPARTMENT","true","226256-2019","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2019-11-08","0","11","1","1","2019555187","0","B - SUSPECTED MINOR INJURY","0","2052","1","0","2019","FRIDAY","20:00 - 20:59","No Data","VISTADALE DR","NO DATA","INTERSECTION","32.88839423","3 - DARK, LIGHTED","No Data","-96.70915259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FERNDALE RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17396831","NO","DALLAS POLICE DEPARTMENT","false","227453-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-11-10","0","11","1","1","2019556437","0","B - SUSPECTED MINOR INJURY","0","1606","1","0","2019","SUNDAY","16:00 - 16:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SS0348","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17398835","NO","DALLAS POLICE DEPARTMENT","false","228478-2019","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2019-11-12","0","11","1","1","2019558439","0","B - SUSPECTED MINOR INJURY","0","0712","1","0","2019","TUESDAY","07:00 - 07:59","No Data","N/A","NO DATA","NON INTERSECTION","32.8456608","1 - DAYLIGHT","No Data","-96.8687658","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","2009 SCOTTS WHITE 700CC RACING BIKE","No Data","No Data","No Data","DENTON DR","9380","1 - DRY","No Data","1 - CLEAR"
"17401173","NO","DALLAS POLICE DEPARTMENT","true","228477-2019","DALLAS","No","No","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2019-11-12","0","11","0","1","2019560777","0","A - SUSPECTED SERIOUS INJURY","1","0712","1","0","2019","TUESDAY","07:00 - 07:59","No Data","S POLK ST","NO DATA","INTERSECTION RELATED","32.64759428","1 - DAYLIGHT","No Data","-96.84013257","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W WHEATLAND RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"17403715","NO","DALLAS POLICE DEPARTMENT","false","229056-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2019-11-13","0","11","0","2","2019563320","0","N - NOT INJURED","0","0612","0","0","2019","WEDNESDAY","06:00 - 06:59","No Data","N/A","NO DATA","NON INTERSECTION","32.81107181","5 - DAWN","No Data","-96.77033746","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ROSS AVE","5482","1 - DRY","No Data","1 - CLEAR"
"17414139","NO","DALLAS POLICE DEPARTMENT","false","229270-2019","DALLAS","No","No","BACKED WITHOUT SAFETY","2019-11-13","0","11","0","2","2019573702","0","N - NOT INJURED","0","1220","0","0","2019","WEDNESDAY","12:00 - 12:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - BACKING","NOT APPLICABLE","NONE","No Data","No Data","No Data","PARK LN","NO DATA","1 - DRY","No Data","2 - CLOUDY"
"17414754","NO","DALLAS POLICE DEPARTMENT","false","234432-2019","DALLAS","No","No","FAILED TO CONTROL SPEED","2019-11-16","0","11","0","0","2019574330","1","C - POSSIBLE INJURY","0","1545","1","1","2019","SATURDAY","15:00 - 15:59","No Data","N/A","NO DATA","NON INTERSECTION","32.82384425","1 - DAYLIGHT","No Data","-96.79063257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","KNOX ST","3300","1 - DRY","No Data","1 - CLEAR"
"17413852","NO","DALLAS POLICE DEPARTMENT","false","233624-2019","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2019-11-19","0","11","0","0","2019573418","1","C - POSSIBLE INJURY","0","0830","1","1","2019","TUESDAY","08:00 - 08:59","No Data","RENAISSANCE DR","NO DATA","INTERSECTION RELATED","32.99703373","1 - DAYLIGHT","No Data","-96.86378603","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FRANKFORD RD","2901","1 - DRY","No Data","1 - CLEAR"
